,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
34128,107,190,0,17,144,5,10,0,5,2,7,75,45,362,346,2,5,152,198,0,2,0
34129,212,324,0,50,106,14,15,7,2,10,9,27,45,175,190,1,2,309,270,0,0,0
34130,316,416,0,109,131,10,16,3,9,5,8,31,16,166,146,0,3,368,419,0,0,0
34131,283,274,0,88,144,4,24,4,5,12,16,57,67,229,216,8,7,255,274,0,58,1
34132,125,272,0,215,144,3,16,3,3,9,11,43,23,508,503,10,9,223,276,0,0,0
34133,287,284,12,215,144,4,22,1,1,15,14,74,74,248,253,10,9,279,274,1,37,1
34135,228,357,0,67,132,5,19,9,4,2,2,45,23,294,278,0,5,300,360,0,0,0
34136,203,277,0,34,106,12,14,11,11,11,8,34,29,302,283,1,1,244,286,0,0,0
34137,49,42,0,215,144,0,29,2,2,11,9,95,80,508,503,10,9,32,52,0,2,0
34138,239,336,0,12,144,1,12,0,4,5,6,73,38,325,292,10,9,261,336,0,0,0
34139,214,238,2,29,65,10,11,11,9,2,3,75,86,388,390,5,7,222,220,0,30,1
34140,199,263,0,215,144,11,24,13,11,11,16,45,44,508,503,10,9,239,271,0,0,0
34141,138,166,0,29,84,6,26,3,6,7,13,59,39,256,222,2,3,138,178,0,32,1
34142,255,292,0,80,111,12,16,10,12,7,9,71,52,239,244,7,1,240,299,0,0,0
34143,123,194,0,15,48,13,13,14,15,7,8,91,58,310,312,1,8,123,191,0,0,0
34144,139,292,0,42,106,2,7,2,11,5,7,32,10,335,327,1,4,220,301,0,0,0
34145,102,162,0,215,144,7,17,6,14,9,12,59,43,250,280,10,9,130,165,0,0,0
34146,165,235,0,30,127,9,15,6,2,6,10,61,40,362,367,1,1,181,246,0,0,0
34147,310,342,0,72,88,14,11,0,14,4,11,68,53,215,206,6,5,332,349,0,0,0
34148,56,238,0,215,144,10,16,1,10,8,5,44,24,508,503,10,9,185,245,0,0,0
34149,197,203,0,58,49,15,21,15,13,16,12,74,77,209,238,10,9,201,199,0,2,0
34150,212,343,0,215,144,4,5,16,3,0,5,96,31,508,503,10,9,215,352,0,0,0
34151,129,244,0,42,53,5,15,0,4,8,8,50,23,361,348,3,7,168,234,0,0,0
34152,302,297,115,215,144,10,25,5,10,6,11,79,99,205,216,10,9,306,267,1,193,1
34153,118,192,0,19,88,3,11,3,10,7,6,66,37,344,346,2,1,132,202,0,0,0
34154,106,230,0,215,144,4,10,0,4,4,11,76,51,280,245,10,9,156,242,0,0,0
34155,169,301,0,215,144,0,8,12,9,4,4,87,32,370,371,10,9,187,304,0,0,0
34156,114,229,0,215,144,3,12,2,3,1,9,77,47,412,404,10,9,142,236,0,0,0
34157,239,275,12,215,144,4,9,11,8,2,6,71,49,294,285,10,9,232,275,1,16,1
34158,315,302,6,65,13,5,21,10,10,8,5,80,87,237,252,6,7,317,281,0,275,1
34159,220,341,0,215,100,9,12,1,0,3,7,31,15,213,207,10,9,283,334,0,0,0
34160,219,340,0,215,144,2,10,2,8,8,1,41,18,283,277,10,9,243,332,0,0,0
34161,144,163,4,215,144,10,21,0,10,4,15,96,71,252,224,10,9,127,173,0,25,1
34162,256,402,0,106,115,3,26,4,3,12,11,19,8,170,156,3,3,315,400,0,0,0
34163,203,233,8,15,26,3,16,3,13,13,8,83,63,200,196,7,7,199,233,0,21,1
34164,116,176,0,215,144,8,14,14,8,10,12,62,51,365,367,10,9,133,183,0,0,0
34165,128,301,0,215,144,8,17,16,12,39,6,22,13,253,255,3,9,240,298,0,0,0
34166,94,159,0,215,144,3,18,3,3,14,9,89,59,455,445,2,9,113,172,0,0,0
34167,237,241,60,27,3,2,12,8,10,4,6,86,70,205,205,8,8,220,242,1,9,0
34168,268,334,0,215,144,5,25,5,3,8,9,85,76,239,210,10,9,262,278,0,0,0
34169,239,319,0,74,105,2,22,9,9,13,11,34,19,263,245,1,2,251,319,0,0,0
34170,254,398,0,215,144,9,17,10,7,1,11,73,28,508,503,10,9,267,400,0,0,0
34171,62,237,0,215,144,11,12,7,14,5,7,52,25,508,503,10,9,181,243,0,0,0
34172,255,291,2,48,12,7,7,13,5,5,4,65,66,289,261,7,8,268,272,0,22,1
34173,263,335,0,52,107,9,14,7,0,1,13,69,48,232,221,1,1,302,336,0,0,0
34174,168,155,8,215,144,13,31,14,14,14,10,63,87,508,503,10,9,153,112,0,49,1
34175,219,210,0,215,144,11,15,8,8,8,7,62,60,240,255,10,9,211,199,0,0,0
34176,148,254,0,38,111,4,18,5,5,4,16,37,46,356,354,0,0,241,251,0,0,0
34177,176,164,100,23,12,7,26,6,14,10,9,87,77,170,206,10,9,149,170,1,46,1
34178,208,237,0,19,105,16,64,3,8,4,8,79,61,264,274,2,1,220,242,0,0,0
34179,144,316,0,114,144,3,24,5,7,3,12,48,15,185,166,1,1,199,304,0,0,0
34180,139,172,4,34,107,16,64,13,13,18,11,44,34,265,281,1,4,130,181,0,0,0
34181,261,258,15,215,144,16,64,8,9,4,6,74,72,508,503,7,8,260,249,1,9,0
34182,242,247,0,38,98,16,64,0,1,6,12,76,59,337,334,5,1,241,255,0,0,0
34183,131,142,54,9,14,5,4,11,16,5,0,95,72,359,366,8,8,134,149,1,13,1
34184,165,216,12,9,70,12,17,13,14,12,2,88,48,290,277,10,9,148,212,1,6,0
34185,244,256,156,215,144,10,12,10,1,5,10,89,70,284,278,10,9,245,262,1,0,0
34186,97,193,0,215,144,7,18,7,7,7,12,64,41,286,291,10,9,150,199,0,0,0
34187,140,243,0,215,144,12,13,12,15,9,2,50,32,353,351,10,9,201,250,0,0,0
34188,140,265,0,215,144,9,22,3,4,5,6,50,29,313,294,10,9,214,277,0,0,0
34189,224,274,50,46,144,8,22,8,8,8,13,64,26,173,194,3,1,220,267,1,0,0
34191,164,180,0,15,73,10,13,12,8,4,8,80,53,377,380,10,9,156,186,0,0,0
34192,119,171,0,30,125,2,11,2,2,5,10,78,60,348,361,6,6,146,177,0,0,0
34193,211,217,0,70,64,12,21,15,12,12,14,55,57,241,288,7,7,199,209,0,0,0
34194,147,188,0,215,144,15,28,14,13,16,11,41,38,508,503,10,9,177,194,0,0,0
34195,135,223,6,215,144,7,25,6,7,11,17,78,40,508,503,10,9,165,232,0,2,0
34196,150,246,0,215,130,12,21,2,15,12,19,43,37,282,271,4,5,202,234,0,0,0
34197,290,344,131,67,106,2,14,3,7,4,9,73,67,217,207,7,7,321,336,1,49,1
34198,194,229,0,23,33,11,9,9,3,3,7,56,29,285,282,7,7,187,240,0,0,0
34199,228,214,15,27,97,8,12,8,10,7,7,58,56,294,315,1,2,223,214,1,0,0
34201,122,166,4,30,144,16,64,16,16,39,39,44,36,508,503,10,9,138,178,0,0,0
34202,166,175,30,19,55,14,22,6,13,5,15,85,77,186,159,3,6,157,175,1,27,1
34203,148,242,2,215,144,3,17,16,6,0,12,75,27,335,318,10,9,171,248,0,0,0
34204,163,191,0,215,144,14,36,13,15,13,19,30,29,508,503,10,9,170,186,0,0,0
34205,288,280,0,50,10,2,11,2,0,7,8,56,54,239,234,8,7,286,277,0,2,0
34206,112,147,0,215,11,11,7,16,12,0,7,72,48,445,448,10,9,120,152,0,0,0
34207,125,135,29,3,4,6,5,4,4,4,4,98,85,287,278,8,7,119,139,1,13,1
34208,161,179,0,15,24,1,13,12,10,4,4,71,59,371,370,10,9,164,180,0,0,0
34209,264,347,0,215,109,2,20,8,8,13,11,46,24,225,226,10,9,259,351,0,0,0
34210,167,171,9,27,144,12,5,1,11,4,2,97,76,438,431,10,9,149,184,0,4,0
34211,72,106,73,215,144,6,25,7,7,8,12,87,80,185,145,7,7,83,116,1,53,1
34212,125,174,2,215,144,15,12,13,13,8,8,93,54,508,503,10,9,128,183,0,2,0
34213,253,212,26,11,16,16,64,16,16,39,39,87,70,249,289,8,7,231,216,1,21,1
34214,135,148,10,215,144,14,11,16,7,0,8,97,65,174,181,10,9,120,146,1,0,0
34215,124,186,0,29,104,16,64,13,10,13,12,61,46,401,407,1,2,134,193,0,0,0
34216,221,204,22,38,13,16,64,2,8,8,3,77,74,371,365,7,6,209,211,1,127,1
34217,130,156,33,32,65,13,18,7,15,9,13,71,48,317,335,2,6,138,163,1,2,0
34218,87,155,0,215,144,4,11,12,0,3,7,82,72,275,244,10,9,116,145,0,100,1
34219,279,303,0,215,144,14,21,7,13,11,12,59,72,176,185,10,9,310,274,0,0,0
34220,232,230,53,3,41,6,18,7,7,6,10,80,36,209,189,8,6,220,227,1,0,0
34221,260,329,0,38,109,5,14,2,7,6,11,67,39,258,235,1,1,283,339,0,0,0
34222,181,202,0,215,144,15,18,14,13,6,7,47,27,191,177,10,9,193,208,0,0,0
34223,282,366,0,215,102,1,23,0,0,12,8,50,28,233,213,7,1,277,366,0,0,0
34224,156,186,73,52,28,16,64,7,7,4,6,73,54,232,210,6,8,167,196,1,70,1
34225,112,176,4,25,86,8,15,12,8,7,9,73,37,382,397,0,2,125,185,0,0,0
34226,243,301,0,50,81,4,18,6,4,5,16,59,67,265,258,4,7,292,294,0,0,0
34227,228,323,0,92,114,1,16,1,10,11,3,50,22,317,317,0,1,242,325,0,0,0
34228,169,468,0,215,144,16,64,16,16,39,39,36,100,508,503,0,9,252,468,0,0,0
34229,258,335,0,95,64,6,19,5,3,9,12,41,28,251,235,2,7,296,335,0,90,1
34230,151,235,0,215,144,16,64,12,16,1,0,95,57,508,503,7,0,156,245,0,0,0
34231,303,312,0,44,34,9,17,10,10,8,9,78,67,234,219,7,7,288,319,0,4,0
34232,144,215,0,215,144,1,4,14,0,1,3,84,49,508,503,10,9,162,212,0,0,0
34233,154,151,4,1,72,0,19,2,0,4,13,90,66,393,408,6,3,133,156,0,0,0
34234,183,207,0,215,144,3,16,7,13,5,4,68,45,252,243,10,9,165,203,0,0,0
34235,189,195,0,17,22,15,12,15,13,3,13,87,70,237,239,8,8,185,195,0,2,0
34236,124,192,0,215,144,8,18,9,10,6,14,70,65,360,348,10,9,167,188,0,0,0
34237,174,211,0,215,144,6,17,7,6,9,12,68,51,341,335,10,9,183,218,0,0,0
34238,97,186,0,46,8,2,13,10,2,6,10,71,47,346,326,7,7,146,192,0,0,0
34239,224,333,0,215,144,4,23,2,0,1,2,49,24,300,289,10,9,237,335,0,10,1
34240,237,220,178,23,3,2,17,9,9,13,14,95,72,247,280,8,8,211,231,1,13,1
34241,97,147,0,215,144,3,19,3,3,8,14,79,63,385,370,7,1,110,145,0,0,0
34242,203,307,0,215,144,10,20,2,8,5,12,53,43,207,196,10,9,253,298,0,0,0
34243,113,276,0,215,144,13,12,3,12,3,7,53,40,289,285,4,9,199,273,0,0,0
34244,188,236,0,75,108,16,64,11,11,8,6,72,38,508,503,0,0,175,242,0,0,0
34245,220,301,0,215,144,10,23,9,10,6,12,63,47,229,241,10,9,246,306,0,0,0
34246,282,311,0,102,3,9,23,9,2,9,17,50,37,169,176,7,7,274,306,0,2,0
34247,212,281,0,215,144,4,15,10,0,2,7,56,38,508,503,10,9,223,281,0,0,0
34248,168,198,0,42,120,16,64,5,2,4,12,55,61,388,364,3,1,194,201,0,0,0
34249,266,296,0,58,104,5,11,7,3,3,9,77,54,274,253,5,1,282,305,0,0,0
34250,176,169,0,25,6,0,19,0,1,10,7,74,62,382,380,8,8,152,175,0,65,1
34251,251,343,26,80,118,12,37,5,5,13,7,54,36,217,207,1,5,261,330,1,0,0
34252,220,211,0,82,98,9,17,8,10,9,11,83,66,214,272,7,6,211,212,0,0,0
34253,139,339,0,215,144,10,23,1,0,4,7,39,17,508,503,10,9,278,330,0,0,0
34254,200,229,27,215,144,14,13,12,12,3,7,77,53,184,197,10,9,208,225,1,0,0
34255,111,144,6,215,144,6,14,3,6,9,10,98,86,369,390,8,8,119,150,0,2,0
34256,213,298,0,44,100,7,25,0,6,5,14,82,29,247,239,10,9,218,304,0,0,0
34257,289,293,25,215,144,5,22,4,5,17,17,76,73,202,199,10,9,293,292,1,0,0
34258,119,172,0,15,144,3,6,4,6,3,4,87,58,284,275,7,6,124,179,0,35,1
34259,287,283,0,215,144,9,18,8,2,6,13,81,72,267,270,10,9,272,278,0,0,0
34260,62,156,0,13,78,1,13,1,4,2,8,84,44,431,424,1,6,97,157,0,0,0
34261,180,270,4,215,144,12,8,0,12,2,8,69,51,280,269,10,9,212,273,0,2,0
34262,162,168,0,215,144,10,15,11,10,11,14,50,52,362,374,7,9,159,176,0,0,0
34263,51,141,2,13,144,3,5,10,3,3,6,90,61,327,302,5,7,94,153,0,15,1
34264,160,128,16,215,0,5,10,4,5,6,6,88,91,296,297,10,9,128,135,1,79,1
34265,65,79,429,215,144,12,18,16,16,39,39,99,100,508,503,10,9,399,468,2,0,0
34266,114,183,0,21,57,3,16,5,3,5,14,74,38,192,187,7,1,118,195,0,52,1
34267,273,237,0,92,0,16,64,10,10,13,17,76,71,229,261,8,8,248,228,0,4,0
34268,242,264,155,19,61,4,5,12,13,2,3,76,41,308,298,7,4,232,271,1,0,0
34269,210,231,0,215,144,0,22,8,0,7,13,66,52,260,274,10,9,202,234,0,0,0
34270,201,216,0,75,85,10,25,9,10,18,21,43,51,345,350,3,7,189,213,0,0,0
34271,247,330,429,215,144,12,12,0,15,5,11,62,51,220,234,10,9,297,305,2,0,0
34272,165,192,61,215,80,16,64,3,13,3,8,86,50,318,328,6,5,162,204,1,0,0
34273,276,319,0,38,16,13,14,6,14,7,9,76,50,508,503,7,7,274,327,0,22,1
34274,311,383,0,215,113,15,20,5,15,10,17,31,28,173,161,2,3,331,365,0,0,0
34275,219,303,0,215,144,12,10,10,1,5,3,67,44,204,207,10,9,235,292,0,0,0
34276,119,189,31,215,85,15,17,6,13,5,11,71,47,336,350,5,3,162,190,1,9,0
34277,139,160,13,40,87,12,16,10,8,5,7,72,45,378,403,1,4,136,172,1,0,0
34278,175,153,15,215,144,11,9,14,11,4,8,74,74,401,406,10,9,156,163,1,0,0
34279,126,238,0,215,144,6,19,3,14,7,12,48,58,293,250,10,9,192,225,0,41,1
34280,238,191,61,42,6,16,64,12,10,8,5,94,86,324,337,8,8,207,199,1,50,1
34281,217,402,0,102,110,14,30,3,14,11,23,22,6,203,170,2,9,328,407,0,0,0
34282,273,257,0,29,87,0,22,2,2,16,13,82,78,250,254,5,3,250,260,0,0,0
34283,95,182,0,21,96,0,10,16,4,0,8,65,44,344,331,1,0,154,191,0,0,0
34284,209,283,0,215,144,7,14,5,7,2,12,69,54,275,273,10,9,232,291,0,0,0
34285,224,248,0,65,65,5,29,3,5,22,23,52,46,323,310,7,5,222,254,0,15,1
34286,234,213,38,44,72,0,29,0,0,17,21,68,58,311,323,7,7,212,218,1,0,0
34287,239,289,0,215,144,6,22,6,3,7,12,71,74,240,211,10,9,264,260,0,0,0
34288,63,153,0,11,71,7,18,14,6,1,12,84,58,405,391,5,5,73,163,0,8,0
34289,83,266,0,54,114,7,28,6,7,13,18,25,14,268,283,0,9,227,263,0,0,0
34290,224,265,0,58,71,4,21,7,5,9,13,70,59,306,307,6,6,249,268,0,28,1
34291,261,380,0,142,127,14,25,10,14,2,6,42,17,212,197,2,1,268,372,0,8,0
34292,302,320,2,215,144,5,13,3,5,7,12,77,75,133,127,10,9,312,326,0,0,0
34293,183,214,0,23,91,16,64,13,7,7,1,69,38,359,355,1,1,169,220,0,0,0
34294,265,364,0,92,127,11,19,1,9,7,3,66,30,245,238,1,4,291,363,0,0,0
34295,302,343,0,58,88,1,12,10,0,8,12,64,55,194,182,8,3,321,347,0,0,0
34296,130,255,0,215,144,9,17,2,2,8,10,62,36,508,503,10,9,194,249,0,0,0
34297,274,290,12,27,63,2,10,12,0,4,7,74,61,272,264,7,5,272,286,1,0,0
34298,223,233,0,36,82,8,17,8,10,6,13,53,48,325,341,6,4,204,239,0,0,0
34299,67,250,0,215,144,2,15,1,0,10,11,36,24,508,503,10,9,195,254,0,0,0
34300,295,337,0,48,101,3,14,2,6,6,13,65,62,238,225,1,6,314,333,0,0,0
34301,271,265,0,75,89,2,25,0,0,17,19,63,53,343,356,7,3,261,267,0,0,0
34302,182,292,0,74,133,0,17,0,2,10,15,60,46,340,314,0,0,240,295,0,0,0
34303,279,346,0,70,107,4,20,3,4,8,5,66,45,218,204,3,6,301,353,0,28,1
34304,123,199,56,42,108,15,19,7,7,6,15,47,37,376,413,10,9,156,198,1,0,0
34305,115,133,9,3,144,7,13,7,7,9,8,88,82,190,194,8,6,122,135,0,36,1
34306,218,281,0,215,144,6,16,6,7,2,10,81,52,214,233,10,9,219,280,0,0,0
34307,155,289,0,215,144,13,17,13,13,11,12,44,25,508,503,10,9,244,287,0,0,0
34308,260,271,369,215,40,2,17,2,0,9,15,87,76,320,328,7,7,260,269,1,8,0
34309,277,283,0,60,35,0,17,0,0,11,14,64,63,267,259,7,6,270,287,0,0,0
34310,114,190,0,215,144,2,12,3,3,1,4,84,64,508,503,10,9,130,193,0,4,0
34311,150,191,15,9,45,3,25,3,6,9,13,97,76,144,138,10,9,155,186,1,4,0
34312,181,239,0,52,120,10,22,9,10,13,17,59,41,340,335,4,1,193,243,0,0,0
34313,273,286,78,21,38,9,16,10,9,8,13,88,67,267,256,7,7,254,288,1,4,0
34314,184,182,6,48,39,15,21,15,11,13,10,87,61,312,364,8,8,156,180,0,2,0
34315,53,49,0,215,144,13,19,14,13,9,7,86,72,508,503,10,9,35,57,0,0,0
34316,263,265,107,52,1,1,24,4,4,9,12,82,88,177,178,7,8,254,256,1,22,1
34317,152,211,0,32,4,3,17,5,14,10,11,68,58,329,309,7,8,170,220,0,49,1
34318,114,246,0,215,144,6,23,7,6,8,13,57,25,508,503,10,9,188,260,0,0,0
34319,184,226,0,34,45,15,5,12,7,2,2,58,44,322,304,8,1,166,238,0,0,0
34320,291,366,0,82,45,14,18,3,14,7,14,65,42,230,222,6,1,301,357,0,31,1
34321,232,375,0,69,128,15,13,1,11,6,8,72,24,316,313,1,1,251,384,0,0,0
34322,234,410,0,108,71,0,29,1,4,16,7,31,13,247,234,7,6,256,400,0,0,0
34323,170,164,10,5,23,12,17,16,11,0,12,95,87,166,205,8,7,148,176,1,68,1
34324,240,223,45,17,4,14,11,7,13,2,8,90,68,237,220,8,7,229,219,1,22,1
34325,186,301,0,127,135,12,23,8,11,11,13,25,9,239,237,1,3,232,304,0,0,0
34326,199,276,0,44,99,3,23,3,3,13,17,45,34,288,276,1,3,240,282,0,0,0
34327,185,217,4,215,144,10,10,0,10,4,7,81,64,349,354,10,9,199,215,0,0,0
34328,187,237,0,25,52,13,6,12,15,4,2,58,60,275,275,1,7,220,236,0,4,0
34329,165,239,0,215,144,14,18,15,8,13,6,42,34,238,239,10,9,190,253,0,0,0
34330,193,193,68,215,144,16,64,16,16,0,0,97,86,508,503,8,6,182,204,1,16,1
34331,184,217,36,215,144,11,13,12,15,12,11,67,47,256,249,10,9,187,217,1,0,0
34332,193,163,49,34,60,16,64,11,15,7,5,75,56,246,289,4,2,166,171,1,0,0
34333,256,342,0,70,109,9,15,2,12,6,5,54,24,294,289,2,6,266,353,0,0,0
34334,287,308,27,215,144,16,64,4,9,4,8,84,66,508,503,7,6,272,307,1,16,1
34335,71,112,0,15,6,9,9,9,6,2,7,87,67,297,304,7,7,91,121,0,6,0
34336,117,145,0,17,35,12,22,14,15,3,11,65,57,89,104,5,6,133,119,0,25,1
34337,293,338,0,42,78,4,22,3,4,10,20,71,55,218,188,7,7,295,336,0,0,0
34338,221,299,0,215,144,7,17,4,7,7,14,69,44,251,223,10,9,237,308,0,35,1
34339,144,225,0,32,104,15,16,13,13,5,10,48,31,301,293,1,1,189,229,0,0,0
34340,236,270,0,52,106,16,64,14,0,6,10,79,62,334,322,1,1,229,266,0,0,0
34341,301,296,402,60,2,9,25,10,2,10,15,94,92,246,244,8,8,273,268,1,289,1
34342,169,263,0,215,144,11,13,11,10,8,4,44,30,508,503,10,9,224,278,0,0,0
34343,228,280,0,54,28,6,21,6,14,15,13,57,34,280,303,6,7,237,288,0,4,0
34344,62,150,0,215,144,13,4,16,15,0,5,93,56,420,427,8,5,69,150,0,0,0
34345,200,319,0,69,104,2,14,0,9,7,9,56,22,332,320,0,4,225,323,0,0,0
34346,235,207,16,215,144,11,21,13,10,1,5,90,92,224,232,10,9,213,220,1,32,1
34347,229,233,0,36,61,16,64,0,9,4,10,61,89,215,195,7,8,231,215,0,8,0
34348,154,166,21,17,42,16,64,16,9,0,16,86,67,268,297,5,5,156,167,1,10,1
34349,204,312,0,215,144,6,14,1,13,4,9,56,56,508,503,10,9,254,300,0,0,0
34350,268,273,9,72,75,0,24,1,0,16,16,89,63,326,341,8,5,235,270,0,6,0
34351,150,207,0,50,27,3,9,14,9,5,7,65,66,324,326,8,8,189,203,0,0,0
34352,154,137,40,34,22,7,19,11,10,6,6,68,57,269,303,7,6,143,137,1,2,0
34353,259,275,0,67,28,0,9,1,1,6,7,61,60,324,331,8,7,278,270,0,6,0
34354,116,191,0,32,26,3,16,5,7,8,6,45,93,156,128,7,8,166,177,0,226,1
34355,82,160,0,215,144,15,23,14,15,3,18,91,42,182,167,10,9,86,164,0,0,0
34356,86,138,0,11,95,2,7,9,2,7,5,81,56,382,378,1,3,99,142,0,0,0
34357,284,300,47,215,144,9,21,10,10,16,16,66,64,295,299,10,9,308,307,1,0,0
34358,179,282,0,52,111,11,13,0,15,5,9,65,46,346,328,0,0,222,269,0,0,0
34359,213,251,0,52,107,9,19,9,9,11,12,73,48,351,356,10,9,214,248,0,0,0
34360,133,169,0,17,101,8,12,1,8,7,8,52,42,276,265,3,3,144,176,0,0,0
34361,214,262,0,86,107,8,19,11,11,10,10,60,35,242,264,7,4,191,259,0,0,0
34362,144,174,21,5,78,3,16,3,3,11,6,75,49,245,252,6,2,139,182,1,0,0
34363,160,193,0,215,144,13,9,15,9,4,9,64,63,393,389,10,9,172,193,0,0,0
34364,202,213,0,29,61,9,20,8,8,9,15,65,70,196,208,7,7,198,180,0,0,0
34365,105,183,2,23,110,0,15,5,0,6,11,59,50,384,374,10,0,164,190,0,2,0
34366,142,190,0,215,144,7,27,7,14,17,13,74,44,508,503,10,9,172,194,0,4,0
34367,183,276,2,36,144,2,21,16,9,0,16,70,42,219,208,10,9,218,269,0,4,0
34368,149,252,0,215,144,16,64,16,16,39,39,99,100,508,503,1,9,399,468,0,0,0
34369,99,184,2,215,144,2,7,5,2,4,3,92,52,508,503,10,9,135,180,0,0,0
34370,117,212,0,32,96,8,16,9,10,5,13,73,42,349,347,7,1,157,222,0,0,0
34371,154,146,108,74,43,11,23,8,10,14,13,86,65,202,216,7,4,132,149,1,0,0
34372,334,348,0,52,59,14,15,6,12,5,9,65,63,190,176,5,7,345,339,0,52,1
34373,230,201,0,72,144,16,64,10,2,6,6,78,76,299,314,8,8,205,210,0,16,1
34374,184,197,44,215,144,14,31,7,7,14,18,78,74,174,182,10,9,192,191,1,46,1
34375,253,288,0,98,100,11,21,10,11,6,13,54,42,261,253,6,0,242,288,0,0,0
34376,271,230,2,92,0,11,26,8,8,18,19,83,77,229,263,8,8,243,224,0,0,0
34377,138,165,0,215,144,15,7,13,10,4,3,60,51,310,294,10,9,137,168,0,0,0
34378,214,245,22,215,144,11,20,10,8,7,12,80,56,508,503,10,9,206,245,1,0,0
34379,130,117,6,215,144,15,22,13,12,12,14,97,88,308,332,8,8,105,100,0,21,1
34380,282,311,0,50,108,5,14,6,5,7,9,61,68,215,196,4,2,313,314,0,0,0
34381,151,233,0,48,98,4,6,12,4,6,5,57,42,318,304,1,1,179,238,0,0,0
34382,157,169,0,70,6,11,11,8,15,4,7,63,71,428,425,10,9,160,169,0,0,0
34383,303,360,0,67,113,2,18,0,7,9,13,60,29,263,243,1,0,315,361,0,0,0
34385,155,215,0,34,95,14,28,14,13,12,19,46,27,239,252,2,1,193,214,0,0,0
34386,160,138,0,1,25,13,18,13,13,11,9,87,86,253,296,8,7,148,141,0,6,0
34387,196,468,4,52,3,16,64,3,13,3,7,63,45,270,274,8,8,197,260,0,0,0
34388,63,181,0,11,70,0,4,2,0,3,4,86,48,376,360,3,6,91,175,0,0,0
34389,185,246,2,215,144,11,12,7,8,6,9,69,57,263,274,10,9,224,240,0,0,0
34390,218,355,0,215,144,7,25,3,7,16,13,12,7,508,503,10,9,299,364,0,0,0
34391,241,254,4,215,144,7,20,14,13,7,6,50,46,158,158,10,9,240,259,0,0,0
34392,297,411,0,215,144,8,27,3,14,5,5,62,24,508,503,10,9,296,402,0,18,1
34393,94,177,0,25,105,14,15,6,13,9,7,71,44,326,322,3,4,140,179,0,0,0
34394,292,338,0,67,108,4,17,7,4,4,9,67,46,230,225,2,1,317,332,0,0,0
34395,301,336,0,38,50,4,17,0,4,7,12,70,34,237,225,7,5,289,339,0,0,0
34396,264,257,2,215,144,0,12,12,9,4,7,74,58,288,294,10,9,248,268,0,6,0
34397,249,349,0,215,134,13,8,12,13,4,6,38,20,202,189,10,9,289,352,0,21,1
34398,147,161,21,27,53,15,18,13,13,9,12,97,70,277,305,10,9,134,167,1,6,0
34399,129,198,0,29,51,3,23,4,3,6,11,85,52,277,273,2,7,153,194,0,12,1
34400,106,197,6,27,103,3,11,3,5,6,5,83,56,330,299,10,9,139,207,0,2,0
34401,106,256,0,215,144,13,7,16,13,0,8,73,35,407,403,10,9,186,252,0,0,0
34402,144,223,0,19,92,9,10,14,15,6,2,87,55,375,378,3,2,165,221,0,0,0
34403,179,201,25,27,32,11,10,15,11,5,7,98,68,236,238,8,7,169,212,1,39,1
34404,67,168,0,13,90,4,11,3,2,2,6,84,41,381,398,1,1,85,172,0,0,0
34405,210,333,0,104,128,10,17,10,8,10,9,38,6,271,264,0,1,224,334,0,0,0
34406,197,269,0,215,144,14,12,13,15,5,5,53,28,269,257,10,9,235,271,0,0,0
34407,138,142,0,9,3,12,13,14,12,7,9,81,91,431,448,8,8,133,149,0,16,1
34408,177,214,50,215,144,6,15,0,7,2,8,91,79,205,211,10,9,163,226,1,31,1
34409,95,163,2,11,62,9,7,8,10,6,6,97,52,388,383,3,7,73,168,0,0,0
34410,267,231,429,215,144,8,31,16,8,39,23,99,93,508,308,10,8,399,241,2,85,1
34411,94,189,2,215,144,4,7,3,4,4,7,96,44,508,503,10,9,101,198,0,0,0
34413,232,312,0,74,86,13,16,12,13,2,8,41,33,222,214,1,4,294,320,0,0,0
34414,125,161,22,34,85,14,43,14,13,13,15,49,33,127,165,7,6,154,167,1,0,0
34415,262,318,0,38,107,3,13,15,6,5,7,69,56,223,197,1,1,294,304,0,0,0
34416,286,272,2,52,48,16,64,4,1,6,12,70,62,245,223,6,7,270,272,0,0,0
34417,137,296,0,215,144,0,10,11,5,2,7,84,22,387,352,10,9,194,303,0,0,0
34418,162,202,0,48,57,3,32,3,3,25,21,30,23,253,226,4,7,181,200,0,0,0
34419,144,212,30,19,140,10,23,9,10,11,19,56,42,247,249,4,3,185,220,1,0,0
34420,122,267,0,215,144,13,34,3,14,12,23,60,27,218,182,10,9,222,262,0,13,1
34421,205,213,0,38,79,11,6,2,12,5,5,53,41,394,383,7,2,190,221,0,0,0
34422,192,255,0,23,41,9,6,3,2,4,6,84,74,352,352,3,7,235,255,0,2,0
34423,156,186,2,19,36,4,9,7,4,7,9,83,50,328,311,7,7,152,191,0,0,0
34424,203,209,0,215,144,2,17,2,2,15,16,64,70,426,459,8,7,217,207,0,9,0
34425,168,196,70,215,144,6,23,12,6,2,11,95,92,228,205,10,9,209,199,1,86,1
34426,179,220,0,23,60,5,12,5,5,6,9,56,34,339,319,7,1,162,232,0,0,0
