,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
32617,3.4,11.3,2.2,2.6,6.2,15,56.0,13,13,22.0,28.0,78.0,77.0,1012.2,1016.6,5.0,5.0,6.4,9.2,1,0.0,0
32618,14.7,37.6,0.0,,,5,43.0,4,6,24.0,17.0,58.0,22.0,,,,,21.2,35.7,0,0.0,0
32619,3.9,11.5,0.4,1.0,6.6,15,28.0,13,15,11.0,17.0,91.0,62.0,1024.4,1022.9,7.0,3.0,5.5,11.1,0,0.0,0
32620,12.8,22.3,9.4,,,14,46.0,15,14,6.0,19.0,94.0,54.0,1000.5,1000.9,8.0,4.0,13.5,20.7,1,2.4,1
32621,4.5,14.1,1.0,1.6,6.6,6,26.0,3,13,11.0,13.0,92.0,56.0,1029.5,1027.0,5.0,5.0,9.3,13.6,0,0.0,0
32622,21.8,32.9,0.0,10.0,12.0,1,52.0,4,5,26.0,9.0,66.0,47.0,1015.2,1011.9,4.0,5.0,25.3,31.1,0,0.0,0
32623,18.4,26.6,44.4,1.0,5.0,4,56.0,12,0,7.0,17.0,95.0,65.0,1011.6,1010.5,8.0,6.0,20.1,26.1,1,5.6,1
32624,13.0,20.0,5.6,,,14,50.0,7,7,28.0,26.0,88.0,69.0,994.9,994.6,,,15.5,16.5,1,14.4,1
32625,4.1,27.1,0.0,6.6,10.1,7,54.0,9,7,6.0,26.0,70.0,21.0,1019.6,1011.8,0.0,1.0,13.8,26.6,0,0.0,0
32626,7.1,19.4,18.8,,5.7,7,43.0,3,14,17.0,24.0,74.0,56.0,1018.1,1014.7,8.0,7.0,13.8,19.4,1,6.8,1
32627,20.5,25.1,0.8,4.8,9.7,10,37.0,8,10,11.0,24.0,83.0,74.0,1013.4,1011.7,2.0,5.0,23.4,23.9,0,0.0,0
32628,1.7,12.2,0.0,1.8,0.8,10,33.0,2,9,15.0,15.0,90.0,59.0,1028.9,1026.8,7.0,7.0,8.5,11.9,0,0.0,0
32629,1.4,17.5,0.0,1.8,9.9,4,33.0,2,4,7.0,17.0,72.0,38.0,1028.6,1024.6,1.0,0.0,9.2,17.1,0,0.0,0
32630,8.4,20.1,0.0,4.6,9.8,8,30.0,10,11,13.0,20.0,75.0,30.0,1022.7,1019.3,1.0,1.0,13.9,19.2,0,0.0,0
32631,5.3,19.0,0.0,2.6,11.3,9,37.0,0,5,15.0,9.0,69.0,46.0,1021.2,1017.9,1.0,2.0,10.4,18.0,0,0.0,0
32632,11.1,17.5,0.2,5.6,8.8,7,72.0,14,7,43.0,41.0,77.0,33.0,999.5,996.2,5.0,7.0,11.8,16.5,0,5.6,1
32633,21.8,31.0,2.8,2.6,7.7,5,50.0,5,3,30.0,26.0,80.0,65.0,1005.5,1003.3,7.0,7.0,23.6,29.3,1,6.8,1
32634,6.4,23.6,0.0,6.8,,10,37.0,0,12,11.0,13.0,56.0,20.0,1022.1,1019.1,4.0,3.0,14.0,22.8,0,0.0,0
32635,20.3,26.3,10.8,7.0,7.6,4,44.0,5,5,24.0,30.0,95.0,75.0,1018.1,1015.9,7.0,5.0,22.0,25.8,1,0.6,0
32636,7.6,21.2,0.0,2.6,10.0,3,30.0,7,6,15.0,9.0,58.0,28.0,1024.8,1019.9,0.0,0.0,12.4,20.8,0,0.0,0
32637,11.3,25.3,0.0,4.0,11.8,0,17.0,1,1,7.0,6.0,74.0,47.0,1022.2,1019.9,1.0,1.0,16.7,24.8,0,0.0,0
32638,11.8,18.5,0.0,2.4,1.1,6,33.0,4,5,15.0,17.0,64.0,85.0,1021.7,1017.9,7.0,7.0,17.3,16.9,0,9.8,1
32639,6.9,17.3,0.0,,,12,31.0,12,10,19.0,15.0,59.0,58.0,1024.8,1023.5,,,11.9,15.7,0,0.0,0
32640,14.9,17.9,8.0,6.6,3.3,14,43.0,6,14,19.0,15.0,93.0,78.0,1002.9,1002.3,7.0,7.0,16.3,16.3,1,0.4,0
32641,7.1,18.4,0.0,1.8,6.1,15,28.0,11,12,11.0,15.0,80.0,54.0,1024.2,1023.4,3.0,7.0,11.6,16.0,0,0.0,0
32642,3.7,15.2,0.0,,,10,35.0,9,7,7.0,7.0,70.0,46.0,1022.9,1020.8,,,9.4,14.6,0,0.0,0
32643,10.9,16.7,1.0,,,12,28.0,10,13,6.0,15.0,75.0,50.0,1024.1,1022.4,,,13.4,15.5,0,0.0,0
32644,18.5,26.9,11.8,6.0,12.8,4,28.0,11,1,7.0,17.0,68.0,63.0,1010.7,1007.7,1.0,4.0,24.7,26.1,1,0.0,0
32645,20.7,36.8,0.0,9.6,,12,76.0,5,5,24.0,26.0,50.0,24.0,1011.6,1007.1,1.0,3.0,25.5,34.6,0,14.2,1
32646,10.5,25.4,0.0,2.6,9.4,3,33.0,4,3,11.0,20.0,68.0,34.0,1021.3,1017.4,1.0,4.0,16.6,24.4,0,16.8,1
32647,23.0,29.4,6.2,2.8,5.5,1,44.0,10,0,13.0,28.0,87.0,72.0,1013.8,1010.4,7.0,6.0,24.3,27.7,1,17.8,1
32648,15.6,19.8,6.0,,,7,50.0,7,7,20.0,24.0,63.0,62.0,,,,,18.2,18.4,1,2.4,1
32649,4.0,18.4,0.0,,,6,41.0,4,7,13.0,20.0,42.0,31.0,1018.5,1014.4,,,12.8,17.6,0,2.8,1
32650,7.7,20.3,0.0,1.8,9.1,0,19.0,1,15,7.0,7.0,72.0,60.0,1019.8,1017.7,1.0,3.0,12.9,19.9,0,0.0,0
32651,6.1,21.7,0.0,,,10,44.0,10,10,28.0,22.0,54.0,32.0,1021.3,1020.6,1.0,,12.5,20.2,0,0.0,0
32652,22.9,31.4,0.0,7.0,9.3,10,46.0,2,0,11.0,15.0,85.0,73.0,1011.5,1010.2,,,25.8,27.7,0,0.0,0
32653,18.6,20.3,4.2,,,11,30.0,15,11,13.0,19.0,92.0,86.0,1023.2,1019.8,8.0,8.0,19.1,20.3,1,49.0,1
32654,17.6,27.6,0.4,8.2,,12,52.0,12,15,11.0,24.0,74.0,22.0,1010.9,1011.5,7.0,1.0,17.8,26.5,0,0.0,0
32655,-1.0,23.6,0.0,3.6,10.1,4,26.0,12,9,2.0,11.0,58.0,12.0,1024.7,1019.7,0.0,0.0,7.4,23.1,0,0.0,0
32656,7.4,10.8,0.0,1.2,0.0,2,22.0,0,11,9.0,6.0,79.0,75.0,1035.9,1033.1,8.0,8.0,9.4,10.4,0,0.0,0
32657,16.1,18.8,0.0,5.2,3.0,8,46.0,10,9,26.0,22.0,54.0,55.0,1018.4,1016.6,6.0,7.0,17.1,17.1,0,0.2,0
32658,26.4,31.7,5.6,4.6,4.3,6,33.0,7,3,11.0,22.0,83.0,69.0,1004.7,1001.4,7.0,7.0,29.2,30.9,1,0.0,0
32659,11.1,16.3,10.6,0.8,1.6,8,54.0,8,8,35.0,22.0,97.0,93.0,1017.1,1017.5,8.0,8.0,13.5,15.0,1,2.6,1
32660,18.4,30.8,0.0,,,1,30.0,13,11,2.0,7.0,80.0,37.0,1009.4,1007.2,,,20.8,29.8,0,0.0,0
32661,19.0,25.1,0.2,3.6,6.7,1,39.0,4,0,20.0,26.0,64.0,52.0,1022.0,1021.4,7.0,7.0,23.1,24.5,0,0.4,0
32662,20.3,28.9,0.0,,,5,35.0,14,4,17.0,30.0,64.0,74.0,1018.5,1014.6,,1.0,24.2,25.7,0,0.0,0
32663,20.6,30.4,0.0,7.2,9.6,14,33.0,5,14,6.0,24.0,70.0,45.0,1013.9,1010.0,4.0,3.0,25.3,29.3,0,0.0,0
32664,10.5,16.8,4.0,,,9,35.0,10,10,13.0,15.0,69.0,61.0,1022.4,1022.1,,,13.0,16.3,1,0.2,0
32665,2.3,7.2,0.0,,,1,44.0,3,7,17.0,13.0,98.0,85.0,,,,,4.1,6.3,0,0.6,0
32666,9.6,21.5,0.0,,,13,57.0,7,14,22.0,28.0,43.0,29.0,1017.2,1015.0,,,15.2,20.7,0,0.0,0
32667,7.0,27.2,0.2,,,6,35.0,5,6,13.0,17.0,81.0,39.0,1020.1,1017.2,3.0,,15.1,26.1,0,0.0,0
32668,22.0,34.8,0.0,6.0,10.3,14,33.0,11,7,9.0,28.0,75.0,51.0,1014.7,1010.4,5.0,1.0,26.8,31.3,0,0.0,0
32669,20.0,35.0,0.0,,,11,39.0,13,12,9.0,17.0,53.0,52.0,1002.2,1001.7,,,28.8,31.3,0,0.4,0
32670,16.8,18.8,10.2,3.6,0.4,15,48.0,4,7,6.0,17.0,95.0,93.0,1015.1,1010.8,8.0,8.0,17.3,18.0,1,21.4,1
32671,17.6,23.7,0.0,,,10,26.0,11,9,9.0,19.0,86.0,74.0,1027.1,1024.2,,,20.7,23.3,0,0.0,0
32672,14.6,18.3,17.6,1.8,0.0,15,30.0,8,11,11.0,15.0,100.0,81.0,1015.4,1015.5,8.0,8.0,14.8,16.6,1,0.0,0
32673,7.9,18.7,0.0,3.0,8.8,16,,13,10,20.0,9.0,68.0,43.0,1027.6,1024.7,1.0,1.0,10.1,18.1,0,0.0,0
32674,17.7,29.1,0.0,7.6,6.9,1,41.0,6,9,13.0,15.0,75.0,52.0,1022.3,1018.3,6.0,4.0,21.8,27.3,0,3.8,1
32675,12.2,16.4,0.0,,,8,37.0,8,9,24.0,15.0,74.0,75.0,1023.8,1021.8,,8.0,14.1,14.7,0,0.0,0
32676,17.3,26.4,0.0,5.0,10.8,12,33.0,12,11,26.0,15.0,36.0,29.0,1016.4,1012.7,7.0,3.0,21.0,25.5,0,0.0,0
32677,20.2,31.5,6.4,5.8,11.0,16,,14,15,17.0,17.0,72.0,38.0,1002.9,1000.5,1.0,5.0,23.3,29.8,1,0.0,0
32678,,25.2,0.0,8.6,9.7,9,50.0,9,2,20.0,28.0,77.0,77.0,1015.7,1017.2,3.0,,21.2,20.8,0,0.0,0
32679,15.2,22.7,1.4,2.4,2.9,15,13.0,13,12,4.0,7.0,93.0,68.0,1020.7,1015.9,8.0,5.0,16.4,21.7,1,1.2,1
32680,11.0,27.5,0.0,2.2,10.0,2,35.0,13,2,9.0,24.0,92.0,52.0,1026.5,1023.1,2.0,3.0,17.5,26.9,0,0.0,0
32681,13.8,19.4,30.2,1.8,8.2,12,33.0,9,8,9.0,11.0,78.0,52.0,1017.5,1017.4,3.0,6.0,15.3,18.5,1,0.0,0
32683,11.2,16.3,0.0,0.6,1.3,6,20.0,16,6,0.0,17.0,99.0,77.0,1016.9,1015.1,,,11.4,15.8,0,0.0,0
32684,15.9,26.5,2.6,2.2,,4,31.0,12,4,4.0,11.0,99.0,57.0,1023.1,1019.8,,,18.5,25.2,1,0.0,0
32685,13.6,22.2,0.6,2.8,5.4,9,50.0,10,8,24.0,31.0,68.0,52.0,1018.2,1015.3,7.0,6.0,16.0,22.1,0,0.4,0
32686,3.3,15.9,0.2,0.6,4.7,12,19.0,16,14,0.0,9.0,100.0,75.0,1019.8,1017.7,7.0,7.0,7.3,14.4,0,0.0,0
32687,10.6,19.2,0.0,3.0,8.0,13,70.0,4,15,11.0,19.0,68.0,31.0,1006.3,1010.5,3.0,1.0,16.2,15.6,0,0.2,0
32688,19.0,20.5,6.0,12.2,,10,37.0,1,8,15.0,15.0,89.0,94.0,1014.6,1016.9,,,19.1,17.3,1,6.4,1
32689,10.7,27.2,0.0,4.6,,12,30.0,0,7,7.0,7.0,34.0,20.0,1019.6,1015.6,1.0,3.0,20.4,26.6,0,0.0,0
32690,5.8,12.4,0.0,1.6,0.0,9,26.0,10,2,13.0,13.0,79.0,73.0,1027.3,1023.5,8.0,8.0,8.7,10.8,0,0.0,0
32691,10.7,29.1,0.0,,12.0,6,35.0,15,7,7.0,19.0,46.0,15.0,1023.7,1020.5,,,17.6,27.7,0,0.6,0
32692,20.7,28.2,1.6,3.2,9.8,5,37.0,7,1,4.0,24.0,86.0,59.0,1020.9,1019.1,2.0,3.0,22.7,27.2,1,0.0,0
32693,13.8,24.0,0.2,4.2,9.0,8,56.0,12,11,22.0,26.0,50.0,58.0,1016.9,1015.0,3.0,6.0,21.1,22.0,0,1.2,1
32694,10.8,20.3,0.0,,,6,33.0,9,6,4.0,19.0,54.0,58.0,1022.9,1019.9,,,15.6,17.9,0,0.0,0
32695,0.0,14.0,0.0,,,8,28.0,11,12,17.0,9.0,65.0,47.0,1024.2,1022.5,,,7.9,12.9,0,0.0,0
32696,4.0,12.1,0.0,,,3,39.0,5,6,24.0,26.0,80.0,73.0,1018.1,1016.7,4.0,8.0,5.8,11.0,0,2.8,1
32697,21.9,30.2,0.0,6.6,8.2,9,41.0,10,9,19.0,31.0,68.0,55.0,1018.1,1014.9,6.0,5.0,26.1,28.2,0,0.0,0
32698,14.5,19.8,1.6,6.2,0.8,9,41.0,11,8,17.0,28.0,85.0,61.0,1015.0,1014.9,8.0,8.0,15.6,18.5,1,0.0,0
32699,20.9,35.6,0.0,,,8,41.0,10,10,17.0,13.0,69.0,38.0,,,,,24.5,33.7,0,0.0,0
32700,7.2,14.4,9.6,3.2,3.4,14,74.0,7,14,26.0,30.0,96.0,91.0,989.5,990.4,7.0,8.0,9.9,11.2,1,5.0,1
32701,21.5,37.7,0.0,13.4,12.5,3,37.0,1,13,11.0,4.0,21.0,12.0,1017.4,1014.1,0.0,2.0,28.3,36.9,0,0.0,0
32702,10.4,18.4,13.4,0.2,8.0,8,20.0,16,11,0.0,7.0,96.0,45.0,1019.4,1018.5,5.0,2.0,13.1,18.4,1,0.0,0
32703,10.0,29.2,0.0,7.0,2.0,14,46.0,16,12,0.0,9.0,66.0,58.0,1015.3,1013.0,7.0,7.0,19.6,25.0,0,0.2,0
32704,9.9,22.1,0.0,3.8,9.8,13,24.0,14,4,19.0,4.0,72.0,37.0,1023.1,1020.9,,,12.5,21.7,0,0.0,0
32705,13.4,22.3,0.0,6.8,11.3,5,43.0,15,0,13.0,26.0,54.0,49.0,1020.6,1016.9,3.0,1.0,17.6,21.2,0,0.0,0
32706,13.8,31.5,0.0,,,9,46.0,1,10,17.0,19.0,52.0,27.0,,,,,22.8,29.7,0,0.0,0
32707,6.3,15.8,0.0,,,10,35.0,10,8,24.0,19.0,64.0,58.0,,,,,11.6,14.7,0,0.0,0
32708,7.7,24.7,0.0,5.8,11.3,5,52.0,4,5,26.0,30.0,60.0,38.0,1018.6,1013.9,3.0,5.0,17.1,22.2,0,0.6,0
32709,5.3,18.1,0.2,4.2,12.7,0,48.0,4,0,17.0,33.0,55.0,47.0,1024.1,1022.2,1.0,1.0,13.8,17.5,0,0.0,0
32710,16.0,33.6,0.0,8.0,11.2,1,30.0,1,11,17.0,13.0,55.0,27.0,1020.6,1016.3,0.0,1.0,22.5,31.9,0,0.0,0
32711,14.2,21.0,9.0,,9.6,12,44.0,11,13,17.0,24.0,72.0,57.0,1010.5,1015.6,,,16.0,20.0,1,0.0,0
32712,12.7,19.4,18.2,,5.1,14,43.0,3,7,15.0,30.0,91.0,62.0,1016.5,1015.8,5.0,7.0,15.1,16.9,1,2.8,1
32713,14.5,15.9,1.0,,,10,54.0,12,8,7.0,24.0,98.0,99.0,1008.8,1010.8,8.0,8.0,15.9,10.5,0,1.4,1
32714,15.5,21.2,15.2,4.0,5.9,13,43.0,15,12,20.0,24.0,88.0,43.0,1016.5,1019.7,7.0,6.0,15.5,19.3,1,0.0,0
32715,15.7,28.0,0.0,5.2,11.2,10,30.0,8,8,11.0,11.0,78.0,42.0,1019.6,1016.8,,,16.6,27.3,0,0.0,0
32716,16.0,27.1,0.0,,,7,63.0,3,13,22.0,26.0,30.0,66.0,,,,,22.3,14.9,0,0.6,0
32717,5.2,20.5,0.0,3.4,9.7,6,63.0,3,6,24.0,37.0,45.0,32.0,1013.9,1009.6,6.0,5.0,14.6,20.2,0,6.0,1
32718,13.6,36.0,0.0,8.0,12.1,13,39.0,16,6,0.0,9.0,31.0,14.0,1018.4,1014.8,6.0,6.0,24.3,35.0,0,0.0,0
32719,20.7,32.2,14.4,3.6,8.4,7,41.0,6,15,13.0,19.0,88.0,37.0,1005.2,1002.7,6.0,6.0,22.5,31.0,1,0.0,0
32720,6.9,22.5,0.0,,,3,20.0,2,4,2.0,4.0,81.0,42.0,1020.8,1021.5,,,12.7,22.0,0,0.0,0
32721,16.9,36.6,0.0,,13.2,9,24.0,12,1,7.0,7.0,42.0,15.0,1019.9,1015.9,,,22.0,35.1,0,0.0,0
32722,13.4,32.3,0.0,9.4,11.3,0,39.0,16,9,0.0,20.0,31.0,13.0,1015.4,1011.7,1.0,1.0,23.6,31.8,0,0.0,0
32723,9.5,22.5,2.2,3.8,10.4,4,19.0,12,4,6.0,7.0,74.0,45.0,1024.2,1019.5,1.0,3.0,14.4,20.9,1,0.0,0
32724,12.2,28.7,7.6,3.2,9.6,6,37.0,4,6,7.0,20.0,100.0,38.0,1019.0,1013.7,1.0,7.0,12.8,27.4,1,0.2,0
32725,16.4,20.9,4.4,,,6,83.0,3,3,30.0,52.0,80.0,79.0,1010.6,1006.6,,,17.8,20.1,1,31.8,1
32726,18.8,25.6,72.2,,2.0,5,48.0,3,5,17.0,28.0,95.0,78.0,1014.9,1014.0,7.0,7.0,20.8,23.1,1,105.4,1
32727,14.6,26.1,13.2,4.4,,1,46.0,1,0,7.0,11.0,81.0,85.0,1013.1,1011.2,6.0,8.0,19.8,18.7,1,10.2,1
32728,9.1,15.7,0.4,4.0,7.3,16,,13,15,24.0,28.0,49.0,36.0,1015.8,1011.6,5.0,5.0,11.2,15.1,0,16.4,1
32729,9.9,23.5,0.0,3.8,10.6,1,20.0,3,1,7.0,4.0,44.0,30.0,1021.9,1017.0,0.0,0.0,16.9,22.6,0,0.0,0
32730,11.5,14.5,1.8,1.0,1.7,12,46.0,15,15,24.0,17.0,79.0,72.0,1014.7,1016.8,,,12.2,13.6,1,1.4,1
32731,15.6,32.8,0.0,,12.1,0,78.0,0,2,41.0,19.0,52.0,26.0,1017.8,1015.4,,,18.6,30.8,0,0.0,0
32732,10.4,16.4,0.0,,,8,50.0,13,8,9.0,41.0,64.0,68.0,1023.3,1022.7,,,14.2,15.0,0,0.0,0
32733,19.6,20.1,0.0,7.4,0.0,11,61.0,11,12,33.0,33.0,78.0,91.0,1015.0,1016.8,8.0,8.0,19.9,16.2,0,5.4,1
32734,8.4,24.7,0.0,4.6,10.4,12,31.0,8,11,11.0,15.0,74.0,37.0,1026.3,1024.9,1.0,0.0,17.3,24.2,0,0.0,0
32735,-3.8,13.0,0.0,2.4,8.1,14,35.0,2,14,2.0,19.0,,43.0,1021.7,1017.7,1.0,1.0,0.9,12.1,0,0.0,0
32736,24.2,31.1,2.0,6.2,8.0,4,31.0,5,1,4.0,26.0,75.0,68.0,1010.1,1008.4,6.0,4.0,28.1,30.8,1,2.6,1
32737,6.7,21.0,0.0,2.2,6.4,9,28.0,0,8,9.0,11.0,73.0,37.0,1025.7,1022.4,7.0,6.0,12.5,20.0,0,0.0,0
32738,26.1,34.9,0.0,6.0,10.7,8,26.0,1,14,17.0,19.0,68.0,46.0,1009.1,1005.8,2.0,5.0,30.0,34.4,0,6.2,1
32739,8.8,23.0,0.0,3.4,10.0,0,19.0,11,1,4.0,7.0,72.0,40.0,1024.5,1021.0,1.0,1.0,14.6,21.6,0,0.0,0
32740,15.6,25.5,16.4,1.8,7.8,14,81.0,14,0,19.0,17.0,89.0,66.0,1006.9,1003.9,6.0,4.0,17.3,24.6,1,16.2,1
32741,4.3,18.7,0.0,6.4,12.3,12,31.0,15,1,19.0,17.0,33.0,35.0,1015.2,1013.6,0.0,0.0,14.6,17.9,0,0.0,0
32742,17.8,23.5,0.0,,,0,30.0,11,0,13.0,15.0,69.0,77.0,1024.2,1024.2,,,20.4,19.9,0,0.0,0
32743,8.6,14.8,5.4,3.6,1.0,16,,14,7,7.0,11.0,80.0,90.0,994.9,995.7,7.0,8.0,10.8,10.0,1,44.0,1
32744,9.3,18.7,0.0,7.2,11.9,8,33.0,10,8,17.0,17.0,57.0,31.0,1024.8,1021.6,7.0,1.0,12.9,17.3,0,0.0,0
32745,15.2,28.1,0.0,,,0,41.0,0,4,13.0,17.0,73.0,50.0,1022.7,1019.7,,,20.0,26.5,0,0.0,0
32746,9.6,22.3,0.0,2.2,9.4,1,54.0,4,4,24.0,24.0,48.0,27.0,1018.6,1015.9,2.0,3.0,14.2,21.9,0,0.0,0
32747,17.6,19.6,0.2,10.0,0.2,10,43.0,9,10,9.0,13.0,64.0,79.0,1018.3,1018.5,8.0,8.0,18.3,14.8,0,7.0,1
32748,12.8,26.9,0.0,6.8,6.4,0,43.0,8,9,11.0,28.0,49.0,48.0,1020.4,1017.1,3.0,7.0,21.6,24.4,0,0.0,0
32749,10.9,11.5,7.6,5.8,0.0,11,63.0,11,11,30.0,24.0,100.0,99.0,992.8,992.2,8.0,8.0,11.0,9.3,1,39.4,1
32750,9.6,25.3,0.0,,,0,22.0,16,8,0.0,9.0,68.0,38.0,1025.8,1022.8,,,15.0,23.6,0,0.0,0
32751,20.0,24.3,0.0,6.4,4.6,3,44.0,5,4,26.0,26.0,79.0,95.0,1014.3,1012.1,6.0,8.0,22.8,19.9,0,12.8,1
32752,17.6,20.9,0.0,8.8,4.4,8,46.0,11,10,17.0,28.0,89.0,66.0,1010.0,1010.5,8.0,7.0,17.8,20.6,0,0.0,0
32753,10.0,19.7,11.6,,,14,39.0,13,7,11.0,17.0,62.0,41.0,1013.4,1012.0,,8.0,12.7,18.3,1,0.0,0
32754,19.3,29.3,0.0,6.2,10.2,6,35.0,6,5,17.0,24.0,67.0,56.0,1014.5,1011.3,4.0,3.0,25.6,27.9,0,0.0,0
32755,6.3,16.3,0.0,3.8,10.0,16,,16,16,0.0,0.0,87.0,42.0,1023.4,1022.0,1.0,3.0,11.2,15.6,0,0.0,0
32756,13.9,19.6,2.2,3.2,4.3,2,39.0,2,0,19.0,19.0,59.0,50.0,1024.0,1021.9,,,18.4,19.3,1,0.0,0
32757,13.8,21.6,4.0,,,15,52.0,7,14,15.0,30.0,86.0,65.0,1012.6,1010.6,5.0,5.0,17.4,21.5,1,29.0,1
32758,16.4,24.1,0.4,,,9,41.0,2,9,9.0,30.0,66.0,69.0,1017.5,1014.3,,,21.8,22.6,0,0.0,0
32759,8.9,14.3,3.2,0.4,4.4,11,50.0,14,12,13.0,22.0,100.0,76.0,1015.1,1016.2,,,12.3,13.2,1,2.2,1
32760,14.5,,0.0,7.6,,16,,16,16,,,46.0,23.0,,,,,24.2,34.2,0,0.0,0
32761,11.0,17.7,0.0,2.6,2.1,15,31.0,13,11,11.0,13.0,79.0,74.0,1023.0,1019.4,7.0,7.0,13.2,15.5,0,0.4,0
32762,17.3,25.2,0.0,,,7,19.0,1,15,6.0,9.0,75.0,55.0,1017.1,1013.7,,,18.2,23.4,0,0.0,0
32763,12.9,17.7,3.0,0.8,,15,54.0,15,15,19.0,26.0,74.0,36.0,1009.6,1010.8,2.0,1.0,16.9,16.9,1,0.2,0
32764,14.6,28.7,0.0,,,8,39.0,9,8,13.0,24.0,74.0,47.0,1019.2,1016.9,,,18.7,26.9,0,0.0,0
32765,7.5,13.6,21.4,,,13,69.0,13,15,22.0,28.0,75.0,62.0,1005.2,1009.3,,,10.1,13.4,1,7.6,1
32766,16.9,23.9,0.2,8.0,7.4,2,43.0,15,11,7.0,17.0,82.0,47.0,1012.8,1012.7,7.0,3.0,16.9,22.8,0,0.6,0
32767,23.8,32.5,9.0,8.2,11.3,14,41.0,13,13,24.0,26.0,80.0,62.0,1007.7,1005.9,5.0,3.0,29.6,31.8,1,0.0,0
32768,8.4,14.1,0.0,,,11,46.0,14,7,13.0,6.0,85.0,70.0,1011.7,1009.8,,,9.8,13.0,0,20.6,1
32769,18.5,33.5,5.6,,,16,,7,4,7.0,4.0,61.0,30.0,,,2.0,3.0,24.5,33.5,1,0.0,0
32770,3.7,18.2,0.0,3.8,9.9,2,37.0,2,2,9.0,20.0,68.0,40.0,1025.0,1022.3,1.0,1.0,9.9,17.5,0,0.0,0
32771,10.7,23.7,12.2,12.0,,16,,16,16,,,78.0,36.0,,,,,14.4,22.5,1,0.0,0
32772,4.0,11.7,0.0,1.0,9.3,12,33.0,6,12,7.0,20.0,76.0,61.0,1019.9,1019.3,1.0,2.0,7.7,11.7,0,0.0,0
32773,8.9,13.6,0.4,4.0,2.6,8,41.0,13,8,20.0,28.0,89.0,69.0,1022.2,1020.5,7.0,6.0,9.7,12.0,0,7.8,1
32774,13.4,19.5,0.0,5.6,10.5,16,,9,3,6.0,19.0,59.0,57.0,1025.0,1023.4,5.0,2.0,17.8,18.5,0,0.0,0
32775,14.0,34.2,0.0,,,7,61.0,3,10,7.0,11.0,40.0,55.0,1013.3,1009.8,,,25.4,24.7,0,29.2,1
32776,12.0,17.5,1.4,0.2,2.3,13,31.0,15,15,13.0,17.0,97.0,76.0,1015.3,1013.6,8.0,7.0,13.5,16.6,1,0.8,0
32777,4.1,19.8,0.0,2.8,10.3,12,26.0,8,11,6.0,11.0,59.0,36.0,1021.4,1017.1,0.0,1.0,11.3,19.0,0,0.0,0
32778,10.2,23.5,0.0,,,5,35.0,7,5,11.0,26.0,62.0,57.0,1021.6,1017.6,,,19.1,21.8,0,0.0,0
32779,11.8,24.9,0.0,6.8,10.4,1,35.0,10,1,20.0,24.0,59.0,49.0,1020.5,1016.3,2.0,1.0,20.5,23.3,0,0.0,0
32780,12.9,18.3,0.0,3.6,2.4,16,,15,12,4.0,19.0,82.0,71.0,1015.6,1012.8,7.0,5.0,17.0,17.5,0,1.4,1
32781,15.5,29.0,0.0,8.4,11.6,7,26.0,2,12,9.0,15.0,53.0,35.0,1011.2,1007.7,,,20.1,27.2,0,0.0,0
32782,19.0,41.5,0.0,7.8,,4,43.0,10,4,2.0,19.0,68.0,21.0,1013.9,1007.6,,,25.1,39.9,0,0.0,0
32783,17.5,24.8,0.0,9.8,10.4,12,43.0,8,12,17.0,22.0,49.0,39.0,1019.0,1017.5,2.0,1.0,20.5,23.4,0,0.0,0
32784,14.6,36.9,0.0,,,4,28.0,9,6,6.0,13.0,69.0,25.0,,,,,21.4,35.7,0,0.0,0
32785,11.9,29.8,0.0,7.4,11.4,3,54.0,0,3,7.0,22.0,59.0,27.0,1010.9,1006.4,3.0,6.0,17.6,28.2,0,0.0,0
32786,17.0,22.2,0.0,,,11,39.0,12,11,15.0,20.0,79.0,68.0,1012.6,1014.8,,,21.6,18.7,0,0.0,0
32787,13.8,17.4,0.0,5.2,0.0,1,28.0,1,3,7.0,11.0,57.0,78.0,1014.3,1013.8,7.0,8.0,16.2,16.4,0,1.2,1
32788,20.8,26.8,0.0,6.8,1.2,16,,8,8,9.0,15.0,80.0,72.0,1019.3,1019.1,8.0,7.0,21.9,25.3,0,14.2,1
32789,3.9,13.5,0.2,2.0,8.9,14,46.0,6,14,19.0,20.0,68.0,53.0,1019.2,1018.0,3.0,4.0,9.5,11.6,0,0.0,0
32790,10.5,17.2,0.2,1.6,5.5,16,,13,9,11.0,7.0,80.0,49.0,1020.9,1017.4,1.0,4.0,12.1,16.4,0,0.0,0
32791,7.5,16.9,0.2,2.8,3.6,14,56.0,14,13,30.0,30.0,56.0,66.0,1014.8,1014.2,7.0,7.0,12.8,14.1,0,0.6,0
32792,17.4,25.2,0.0,,,16,,16,9,0.0,7.0,75.0,70.0,,,7.0,6.0,21.5,23.2,0,0.0,0
32793,19.6,26.7,0.0,5.6,8.0,10,43.0,10,9,19.0,31.0,55.0,41.0,1016.5,1013.7,5.0,3.0,22.7,24.7,0,0.0,0
